Source,Target,Id,duplicate,UMich,ASU,IUB,IUPUI,Dist2Air,MASS,Seats0Stop,Seats1Stop,Seats2Stop,Seats3Stop,Lines0Stop,Lines1Stop,Lines2Stop,Lines3Stop
"n0","n1265","e21484",1,1,,,,40.64899659140758,1657.0,0.0,0.0,1804.9384738370209,18680.410080574053,0.0,0.0,10.47689553171647,87.67336214186646
"n0","n1268","e19175",1,1,,,,59.10589384693102,179.0,0.0,1530.3479270341688,6160.655233008234,187238.3004436645,0.0,11.313708498984761,41.7106553299363,224.3631641233734
"n0","n1269","e19176",1,1,,,,8.434179790482952,3688.0,0.0,0.0,1766.6108874442245,15100.298936850986,0.0,0.0,9.701158326971884,83.79093521228236
"n0","n1270","e36037",1,1,,,,19.904467598279087,2079.0,0.0,2305.163639045562,8823.413157831226,289635.01833063696,0.0,10.862780491200215,43.28175022893754,270.74393749749044
"n0","n1271","e19225",1,1,,,,59.544624016350326,1.0,0.0,453.4460644148688,2428.050479096462,93498.29926578538,0.0,3.3166247903554,16.88871287332993,107.77927547581712
"n0","n1273","e19238",1,1,,,,23.0848571218086,134.0,0.0,1480.41638286891,5975.744186029856,201391.25503178593,0.0,5.744562646538029,24.98886860284895,162.81839772713764
"n0","n1274","e19245",3,1,,,,30.061157587345754,2618.0,0.0,0.0,834.1554942305517,4915.998607045559,0.0,0.0,3.8708766406277966,24.039178655457306
"n0","n1275","e23603",1,1,,,,3.610585305691622,5315.0,120.0,1053.9135398954231,4150.1890423959385,135933.1370754026,1.0,8.14142842854285,30.229231803563444,170.86007382979844
"n0","n1276","e19306",1,1,,,,27.243091990618574,79.0,0.0,0.0,1765.8530853964533,13702.92853130154,0.0,0.0,8.999999999999998,71.98095875134418
"n0","n1277","e19560",2,1,,,,57.51881542917334,205.0,0.0,1252.608810975451,5837.936413371679,222017.68045279113,0.0,5.385164807134504,26.81471608508025,179.42052961776875
"n0","n1281","e19648",3,1,,,,24.633147648801828,1.0,0.0,0.0,1046.7192391924295,6683.356313827735,0.0,0.0,4.834588127111639,30.999525771492586
"n0","n1282","e19675",1,1,,,,17.989712156066265,3213.0,0.0,0.0,1473.6661366403227,12177.48544625895,0.0,0.0,8.382465312104411,68.6253322159797
"n0","n1283","e19680",1,1,,,,30.14522482920497,6.0,0.0,665.3194721335007,3096.93321036644,122987.73431562325,0.0,2.449489742783178,13.343794204878083,97.1160543153298
"n0","n1284","e19681",1,1,,,,69.61517124483716,1.0,0.0,665.3194721335007,3096.93321036644,122987.73431562325,0.0,2.449489742783178,13.343794204878083,97.1160543153298
"n0","n1286","e19697",1,1,,,,6.327631167267208,188.0,0.0,402.0945162520872,1898.6978966831957,87643.47746019783,0.0,2.449489742783178,10.40760415857596,73.06931594825915
"n0","n1287","e19778",1,1,,,,28.301395200976383,829.0,0.0,0.0,1581.4737503372126,10789.509443704083,0.0,0.0,6.89643448076546,48.70880592345614
"n0","n1289","e19830",1,1,,,,68.65527979544278,1.0,0.0,357.3793502708292,2127.8291082444357,83038.78585601423,0.0,2.8284271247461903,14.563355741631419,100.51576040410353
"n0","n1290","e19853",2,1,,,,17.76948828589143,392.0,0.0,865.7482313005323,3853.001806161439,137249.6047136885,0.0,3.872983346207417,18.13013580361124,125.28060094585801
"n0","n1291","e19861",1,1,,,,6.817048748299795,1824.0,0.0,419.7737485836864,3010.8309530215347,109162.13366866366,0.0,2.23606797749979,16.534100210362368,129.24158805033238
"n0","n1292","e19867",1,1,,,,2.190889017714925,45.0,0.0,0.0,1117.950356021852,26134.048117699822,0.0,0.0,6.082201995573399,47.55583190823906
"n0","n1293","e19869",1,1,,,,19.060434906835408,988.0,0.0,849.7965442779034,4324.572792145477,142944.24885448394,0.0,4.123105625617661,22.305409400527296,155.09150186848467
"n0","n1294","e19948",1,1,,,,24.8226945697284,4399.0,0.0,1285.5808025946872,5814.629276229052,201583.83469856298,0.0,5.744562646538029,26.227793032966485,173.98058609845947
"n0","n1296","e38414",1,1,,,,92.07916598790511,49.0,0.0,0.0,0.0,625.8493743130713,0.0,0.0,0.0,3.367210936242273
"n0","n1297","e19968",1,1,,,,5.2272855225048565,13771.0,0.0,1281.3781643215245,4844.958611377524,162983.10867943146,0.0,8.660254037844387,31.18220791850262,181.6979408651159
"n0","n1298","e19974",1,1,,,,5.9211644620980834,687.0,120.0,1033.1719443784943,4059.9975644886235,134045.9893272459,1.0,7.855654600401044,29.334451074899356,166.155195045193
"n0","n1299","e19997",1,1,,,,71.82659634465784,1.0,0.0,508.36207569015215,2209.0591778787852,98811.64376776332,0.0,2.449489742783178,10.827208471023233,84.02226186006177
"n0","n1301","e20056",1,1,,,,55.09844290487366,247.0,0.0,0.0,1079.9191545183412,6528.068888151471,0.0,0.0,6.510830071526432,37.69407010769034
"n0","n1302","e44098",1,1,,,,19.47886220501595,1421.0,0.0,935.6909211913943,5614.69331632316,181541.14465507958,0.0,3.4641016151377544,22.781038433298605,156.68486097787962
"n0","n1303","e25367",1,1,,,,10.944999447294752,12636.0,0.0,2623.9847322345454,9569.44860704026,345146.4978868141,0.0,13.601470508735444,49.713007299685046,304.0346456826865
"n0","n1308","e43117",1,1,,,,44.352758448941074,2657.0,0.0,0.0,449.2150265617021,2693.724553571735,0.0,0.0,2.4101422641752297,14.380028460928251
"n0","n1309","e20373",2,1,,,,16.800392385602738,779.0,0.0,1336.7209880898856,5874.063603231373,199322.50185547103,0.0,5.656854249492381,28.398770630437674,192.96684904918513
"n0","n1310","e20412",1,1,,,,21.337659269500147,15950.0,1295.0,5636.386865744121,15764.012598272628,719945.0420094716,5.0,23.49324200890693,69.24887749374328,390.12643067357595
"n0","n1311","e20418",3,1,,,,37.944843851173324,3178.0,416.0,4565.530344910534,14210.813939919355,753177.1035323524,1.0,16.684387141358123,56.544523666564444,360.25431016633104
"n0","n1313","e37452",1,1,,,,2.808063884040051,3186.0,0.0,0.0,1075.8185598188454,10149.107781187176,0.0,0.0,5.818647867496961,56.65755960455863
"n0","n1314","e20539",1,1,,,,38.82955703609179,79.0,0.0,547.7499429484224,2775.5435608410216,103111.8073060138,0.0,4.242640687119285,19.577339158309076,125.57689450017332
"n0","n1315","e20567",1,1,,,,23.386959988845184,3203.0,0.0,1493.671929619531,6193.86527724002,193382.08488152287,0.0,7.681145747868608,32.63787088253191,208.05025090887875
"n0","n1318","e21576",1,1,,,,5.516889401148149,7.0,0.0,731.7321914471169,3549.816093957396,121184.47754147467,0.0,4.0,19.469590047227165,130.13151153973658
"n0","n1319","e23623",1,1,,,,2.608484810148921,3438.0,0.0,0.0,2040.5929463943567,19942.43579928598,0.0,0.0,11.590340750155258,92.60667262909418
"n0","n1320","e35184",1,1,,,,13.633617241578706,1618.0,0.0,1891.6158436638239,7026.0625911443385,239144.7053545211,0.0,6.244997998398398,26.39142336285021,178.08450845204655
"n0","n1322","e20799",2,1,,,,60.08542074164153,39.0,0.0,837.3386411721365,3344.6676260572985,128510.95096118418,0.0,3.872983346207417,15.932869174868586,114.02614324444109
"n0","n1323","e49676",1,1,,,,17.55039480373152,409.0,120.0,702.4545761974348,3201.215890047414,106879.38753751243,1.0,5.69041575982343,22.731837243361273,135.87461636476698
"n0","n1326","e21885",1,1,,,,7.729427957518904,598.0,0.0,85.55699854482975,1142.9212368251924,40877.572125295075,0.0,1.0,10.513369909906103,70.41327409478228
"n0","n1327","e20848",2,1,,,,55.953070684661846,1.0,0.0,2923.6607047786288,11182.348080250082,640644.2177921693,0.0,9.273618495495704,40.2110573621572,284.0410181521649
